raw_xpath,suggested_xpath,correct
/ownershipDocument/derivativeTable/derivativeT/underlyingSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTra/postTransactionAmounts/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,FALSE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/ownershipNature/natureOfOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,FALSE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,FALSE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,FALSE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,FALSE
/ownershipDocument/nonDerivativ/nonDerivativeTransaction/securityTitle/transactionAmounts/transactionShares/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,FALSE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/nonDerivativeHolding/ownershipNature/natureOfOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/transactionAmounts/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/transactionAmounts/ownershipNature/natureOfOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/transactionAmounts/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/nonDerivativeTable/der/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTabl/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/underlyingSecurity/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransact/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/deri/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/deri/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/deri/underlyingSecurity/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/deri/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransacti/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransacti/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransacti/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransacti/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransacti/transactionAmounts/transactionShares/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquired/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/nonDerivativeHolding/ownershipNat/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/nonDerivativeHolding/ownershipNat/natureOfOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/ownershipNat/directOrIndirectOwnership/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquired/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionDat/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionDate/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcq/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPri/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/derivativeSecurity/transactionAmounts/transactionValue/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeSecurity/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionValue/transactionAcquiredDisposedCode/value,/ownershipDocument/nonDerivativeSecurity/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowing/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/derivativeHolding/exerciseDate/value,/ownershipDocument/derivativeTable/derivativeHolding/exerciseDate/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/derivativeHolding/expirationDate/value,/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/derivativeHolding/securityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/securityTitle/value,FALSE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredD/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowing/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/derivativeTable/derivativeHolding/conversionOrExercisePrice/value,/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExercisePrice/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/derivativeTable/derivativeHolding/exerciseDate/value,/ownershipDocument/derivativeTable/derivativeHolding/exerciseDate/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/derivativeTable/derivativeHolding/expirationDate/value,/ownershipDocument/derivativeTable/derivativeHolding/expirationDate/value,FALSE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/derivativeTable/derivativeHolding/securityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/derivativeTable/derivativeTransaction/deemedExecutionDate/value,/ownershipDocument/derivativeTable/derivativeTransaction/deemedExecutionDate/value,TRUE
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeHolding/securityTitle/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityTitle/value,TRUE
/ownershipDocument/derivativeSecurity/transactionAmounts/transactionAc/value,/ownershipDocument/derivativeSecurity/transactionAmounts/transactionValue/value,TRUE
/ownershipDocument/derivativeSecurity/transactionAmounts/transactionS/value,/ownershipDocument/derivativeSecurity/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionC/equitySwapInvolved,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionC/transactionCode,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionC/transactionFormType,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionFormType,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirect/value,/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirect/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/derivativeSecurity/transactionCod/equitySwapInvolved,/ownershipDocument/derivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/derivativeSecurity/transactionCod/transactionCode,/ownershipDocument/derivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/derivativeSecurity/transactionCod/transactionFormType,/ownershipDocument/derivativeSecurity/transactionCoding/transactionFormType,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCod/equitySwapInvolved,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCod/transactionCode,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCod/transactionFormType,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionFormType,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowi/footnoteId/@id,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/conversionOrExerci/footnoteId/@id,/ownershipDocument/derivativeSecurity/conversionOrExercisePrice/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExerci/value,/ownershipDocument/derivativeTable/derivativeHolding/conversionOrExercisePrice/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/securityT/value,/ownershipDocument/derivativeTable/derivativeTransaction/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityT/value,/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/deemedExecutio/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/deemedExecutionDate/value,TRUE
/ownershipDocument/derivativeTransaction/derivativeTransaction/underlyingSecurity/underlyingSecuritySha/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCod,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/derivativeSecurity/derivativeSecurity/postTransactionAmoun/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeSecurity/exerciseDate/value,/ownershipDocument/derivativeSecurity/exerciseDate/value,TRUE
/ownershipDocument/nonDerivativeSecurity/expirationDate/value,/ownershipDocument/derivativeSecurity/expirationDate/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/ownershipNature/natureOfOwner/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/derivativeSecurity/postTransactionAmounts/sharesOwnedFollowingT/value,/ownershipDocument/derivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingS/underlyingSecurityShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingS/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOw/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionP/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingT/value,/ownershipDocument/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/ownershipNature/directOrIndirectOwn/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShare/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/reportingOwner/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitl/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionShares/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionDate/value,TRUE
/ownershipDocument/derivativeTable/derivativeHolding/postTransactio/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/postTransactio/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/nonDerivativeSecurity/derivativeSecur/securityTitle/value,/ownershipDocument/nonDerivativeSecurity/securityTitle/value,TRUE
/ownershipDocument/nonDerivativeSecurity/derivativeSecur/transactionCoding/equitySwapInvolved,/ownershipDocument/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/nonDerivativeSecurity/derivativeSecur/transactionCoding/transactionCode,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionCode,TRUE
/ownershipDocument/nonDerivativeSecurity/derivativeSecur/transactionCoding/transactionFormType,/ownershipDocument/nonDerivativeSecurity/transactionCoding/transactionFormType,TRUE
/ownershipDocument/nonDerivativeSecurity/derivativeSecur/transactionDate/value,/ownershipDocument/nonDerivativeSecurity/transactionDate/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcqu/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTra/deemedExecutionDate/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/deemedExecutionDate/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcqu/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPric/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowin/value,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/transactionCodi/equitySwapInvolved,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwapInvolved,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/transactionCodi/transactionCode,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transactionCode,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/derivativeTransaction/transactionCodi/transactionFormType,/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/transactionFormType,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/exercise/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeTransaction/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransacti/footnoteId/@id,/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/footnoteId/@id,TRUE
/ownershipDocument/derivativeSecurity/transaction/footnoteId/@id,/ownershipDocument/derivativeSecurity/transactionDate/footnoteId/@id,TRUE
/ownershipDocument/derivativeTable/derivativeTransaction/transaction/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionDate/value,TRUE
/ownershipDocument/de/der/exerciseDate/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/exerciseDate/footnoteId/@id,TRUE
/ownershipDocument/de/der/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/de/der/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/de/der/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/de/der/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/de/der/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/de/der/transactionCoding/footnoteId/@id,/ownershipDocument/derivativeTable/derivativeHolding/transactionCoding/footnoteId/@id,TRUE
/ownershipDocument/de/der/underlyingSecurity/underlyingSecurityTitle/value,/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/derivativeSecurity/underlyingSe/underlyingSecurityShares/value,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityShares/value,TRUE
/ownershipDocument/derivativeSecurity/underlyingSe/underlyingSecurityTitle/value,/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityTitle/value,TRUE
/ownershipDocument/n/nonDerivative/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/n/nonDerivative/ownershipNature/natureOfOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/natureOfOwnership/value,TRUE
/ownershipDocument/n/nonDerivative/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/n/nonDerivativeTr/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/n/nonDerivativeTr/postTransactionAmounts/sharesOwnedFollowingTransaction/value,/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,TRUE
/ownershipDocument/n/nonDerivativeTr/transactionAmounts/transactionAcquiredDisposedCode/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,TRUE
/ownershipDocument/n/nonDerivativeTr/transactionAmounts/transactionPricePerShare/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,TRUE
/ownershipDocument/n/nonDerivativeTr/transactionAmounts/transactionShares/value,/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionShares/value,TRUE
/ownershipDocument/no/nonDerivativeH/ownershipNature/directOrIndirectOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,TRUE
/ownershipDocument/no/nonDerivativeH/ownershipNature/natureOfOwnership/value,/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/natureOfOwnership/value,TRUE
